experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,mistral-q5,8,0.002,1.96,0,0.0,1493.8,0.8,0.0
E2-throughput,device1,mistral-q5,9,0.0018,1.81,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q5,10,0.002,2.01,0,0.0,1493.8,0.8,0.0
E2-throughput,device1,mistral-q5,11,0.0038,3.78,0,0.0,1493.8,0.8,0.0
E2-throughput,device1,mistral-q5,12,0.0049,4.92,0,0.0,1493.8,0.8,0.0
E2-throughput,device1,mistral-q5,13,0.003,2.97,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q5,14,0.0017,1.74,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q5,15,0.0036,3.59,0,0.0,1493.8,0.8,0.0
E2-throughput,device1,mistral-q5,16,0.0025,2.52,0,0.0,1493.8,1.7,0.0
E2-throughput,device1,mistral-q5,17,0.0035,3.51,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q5,18,0.0029,2.88,0,0.0,1493.8,1.6,0.0
E2-throughput,device1,mistral-q5,19,0.003,3.01,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q5,20,0.004,4.04,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q8,1,0.0019,1.87,0,0.0,1494.8,0.0,0.0
E2-throughput,device1,mistral-q8,2,0.002,2.04,0,0.0,1494.8,1.6,0.0
E2-throughput,device1,mistral-q8,3,0.0021,2.12,0,0.0,1494.8,0.0,0.0
E2-throughput,device1,mistral-q8,4,0.0028,2.76,0,0.0,1494.8,0.0,0.0
E2-throughput,device1,mistral-q8,5,0.0021,2.15,0,0.0,1494.8,4.2,0.0
E2-throughput,device1,mistral-q8,6,0.0016,1.64,0,0.0,1496.4,0.8,0.0
E2-throughput,device1,mistral-q8,7,0.0019,1.88,0,0.0,1496.7,0.0,0.0
E2-throughput,device1,mistral-q8,8,0.0018,1.81,0,0.0,1496.7,0.0,0.0
E2-throughput,device1,mistral-q8,9,0.002,2.0,0,0.0,1496.7,0.0,0.0
E2-throughput,device1,mistral-q8,10,0.0017,1.74,0,0.0,1496.9,0.0,0.0
E2-throughput,device1,mistral-q8,11,0.0018,1.8,0,0.0,1496.9,0.8,0.0
E2-throughput,device1,mistral-q8,12,0.0024,2.44,0,0.0,1496.9,0.0,0.0
E2-throughput,device1,mistral-q8,13,0.0017,1.71,0,0.0,1496.9,0.0,0.0
E2-throughput,device1,mistral-q8,14,0.0021,2.1,0,0.0,1496.9,0.8,0.0
E2-throughput,device1,mistral-q8,15,0.0029,2.86,0,0.0,1496.9,0.0,0.0
E2-throughput,device1,mistral-q8,16,0.0017,1.66,0,0.0,1496.9,5.7,0.0
E2-throughput,device1,mistral-q8,17,0.0018,1.77,0,0.0,1496.7,0.0,0.0
E2-throughput,device1,mistral-q8,18,0.0021,2.08,0,0.0,1496.7,0.0,0.0
E2-throughput,device1,mistral-q8,19,0.0022,2.23,0,0.0,1496.7,0.0,0.0
E2-throughput,device1,mistral-q8,20,0.0032,3.16,0,0.0,1496.7,0.8,0.0
